DetailValue,DetailType,Success,source_product_title,source_JobURL
Brand,Ktaxon,Succeeded,Ktaxon Indoor Grow Tent Room Reflective Hydroponic N  ...,https://www.walmart.com/ip/Ktaxon-Indoor-Grow-Tent-Room-Reflective-Hydroponic-Non-Toxic-Clone-Hut-24-X24-X48/134284152
Material,PEVA High-Reflective Silver Aluminum Foil,Succeeded,Ktaxon Indoor Grow Tent Room Reflective Hydroponic N  ...,https://www.walmart.com/ip/Ktaxon-Indoor-Grow-Tent-Room-Reflective-Hydroponic-Non-Toxic-Clone-Hut-24-X24-X48/134284152
Assembled Product Dimensions (L x W x H),24.00 x 24.00 x 48.00 Inches,Succeeded,Ktaxon Indoor Grow Tent Room Reflective Hydroponic N  ...,https://www.walmart.com/ip/Ktaxon-Indoor-Grow-Tent-Room-Reflective-Hydroponic-Non-Toxic-Clone-Hut-24-X24-X48/134284152
Features,vented seedling plant dome,Succeeded,"Hydrofarm 7.5"" Vented Humidity Dome With Adjustable   ...",https://www.walmart.com/ip/Hydrofarm-7-5-Vented-Humidity-Dome-With-Adjustable-Top-And-Side-Vents-CK64081/20594695
Brand,Hydrofarm,Succeeded,"Hydrofarm 7.5"" Vented Humidity Dome With Adjustable   ...",https://www.walmart.com/ip/Hydrofarm-7-5-Vented-Humidity-Dome-With-Adjustable-Top-And-Side-Vents-CK64081/20594695
Model,CK64081,Succeeded,"Hydrofarm 7.5"" Vented Humidity Dome With Adjustable   ...",https://www.walmart.com/ip/Hydrofarm-7-5-Vented-Humidity-Dome-With-Adjustable-Top-And-Side-Vents-CK64081/20594695
Manufacturer Part Number,CK64081,Succeeded,"Hydrofarm 7.5"" Vented Humidity Dome With Adjustable   ...",https://www.walmart.com/ip/Hydrofarm-7-5-Vented-Humidity-Dome-With-Adjustable-Top-And-Side-Vents-CK64081/20594695
Color,Multicolor,Succeeded,"Hydrofarm 7.5"" Vented Humidity Dome With Adjustable   ...",https://www.walmart.com/ip/Hydrofarm-7-5-Vented-Humidity-Dome-With-Adjustable-Top-And-Side-Vents-CK64081/20594695
Condition,New,Succeeded,"Hydrofarm 7.5"" Vented Humidity Dome With Adjustable   ...",https://www.walmart.com/ip/Hydrofarm-7-5-Vented-Humidity-Dome-With-Adjustable-Top-And-Side-Vents-CK64081/20594695
Assembled Product Dimensions (L x W x H),22.00 x 11.25 x 7.50 Inches,Succeeded,"Hydrofarm 7.5"" Vented Humidity Dome With Adjustable   ...",https://www.walmart.com/ip/Hydrofarm-7-5-Vented-Humidity-Dome-With-Adjustable-Top-And-Side-Vents-CK64081/20594695
Brand,Active Aqua,Succeeded,Hydrofarm Active Aqua Root Spa 5-Gallon 4 Bucket Cul  ...,https://www.walmart.com/ip/Hydrofarm-Active-Aqua-Root-Spa-5-Gallon-4-Bucket-Culture-System-RS5GAL4SYS/177601045
Manufacturer Part Number,RS5GAL4SYS,Succeeded,Hydrofarm Active Aqua Root Spa 5-Gallon 4 Bucket Cul  ...,https://www.walmart.com/ip/Hydrofarm-Active-Aqua-Root-Spa-5-Gallon-4-Bucket-Culture-System-RS5GAL4SYS/177601045
Assembled Product Dimensions (L x W x H),12.00 x 12.00 x 40.00 Inches,Succeeded,Hydrofarm Active Aqua Root Spa 5-Gallon 4 Bucket Cul  ...,https://www.walmart.com/ip/Hydrofarm-Active-Aqua-Root-Spa-5-Gallon-4-Bucket-Culture-System-RS5GAL4SYS/177601045
Brand,OPCOM Farm,Succeeded,OPCOM Farm GrowWall Indoor Smart Hydroponic System,https://www.walmart.com/ip/OPCOM-Farm-GrowWall-Indoor-Smart-Hydroponic-System/159916649
Manufacturer Part Number,OFG003,Succeeded,OPCOM Farm GrowWall Indoor Smart Hydroponic System,https://www.walmart.com/ip/OPCOM-Farm-GrowWall-Indoor-Smart-Hydroponic-System/159916649
Model,OFG003,Succeeded,OPCOM Farm GrowWall Indoor Smart Hydroponic System,https://www.walmart.com/ip/OPCOM-Farm-GrowWall-Indoor-Smart-Hydroponic-System/159916649
Assembled Product Dimensions (L x W x H),54.30 x 13.80 x 24.02 Inches,Succeeded,OPCOM Farm GrowWall Indoor Smart Hydroponic System,https://www.walmart.com/ip/OPCOM-Farm-GrowWall-Indoor-Smart-Hydroponic-System/159916649
manufacturer_part_number,9233917,Succeeded,Mintcraft 20'' x 20'' Medium Duty Tarp,https://www.walmart.com/ip/Mintcraft-20-x-20-Medium-Duty-Tarp/22967245
Brand,Mintcraft,Succeeded,Mintcraft 20'' x 20'' Medium Duty Tarp,https://www.walmart.com/ip/Mintcraft-20-x-20-Medium-Duty-Tarp/22967245
Material,Multi,Succeeded,Mintcraft 20'' x 20'' Medium Duty Tarp,https://www.walmart.com/ip/Mintcraft-20-x-20-Medium-Duty-Tarp/22967245
Size,EA,Succeeded,Mintcraft 20'' x 20'' Medium Duty Tarp,https://www.walmart.com/ip/Mintcraft-20-x-20-Medium-Duty-Tarp/22967245
Color,Multicolor,Succeeded,Mintcraft 20'' x 20'' Medium Duty Tarp,https://www.walmart.com/ip/Mintcraft-20-x-20-Medium-Duty-Tarp/22967245
Assembled Product Weight,1.51 Pounds,Succeeded,Mintcraft 20'' x 20'' Medium Duty Tarp,https://www.walmart.com/ip/Mintcraft-20-x-20-Medium-Duty-Tarp/22967245
Assembled Product Dimensions (L x W x H),18.47 x 14.54 x 5.48 Inches,Succeeded,Mintcraft 20'' x 20'' Medium Duty Tarp,https://www.walmart.com/ip/Mintcraft-20-x-20-Medium-Duty-Tarp/22967245
Brand,Actinovate,Succeeded,Novozymes Actinovate Organic Fungicide for Lawn and   ...,https://www.walmart.com/ip/Novozymes-Actinovate-Organic-Fungicide-for-Lawn-and-Garden-18oz-100505381/38451526
Model,TOAV18,Succeeded,Novozymes Actinovate Organic Fungicide for Lawn and   ...,https://www.walmart.com/ip/Novozymes-Actinovate-Organic-Fungicide-for-Lawn-and-Garden-18oz-100505381/38451526
Brand,PLANT!T,Succeeded,NEW! HYDROFARM GMPER50L Super Coarse Perlite Soil Ae  ...,https://www.walmart.com/ip/NEW-HYDROFARM-GMPER50L-Super-Coarse-Perlite-Soil-Aeration-Volcanic-Rock-50L/17435124
Model,HGCOV4,Succeeded,NEW! HYDROFARM GMPER50L Super Coarse Perlite Soil Ae  ...,https://www.walmart.com/ip/NEW-HYDROFARM-GMPER50L-Super-Coarse-Perlite-Soil-Aeration-Volcanic-Rock-50L/17435124
Manufacturer Part Number,GMPER50L,Succeeded,NEW! HYDROFARM GMPER50L Super Coarse Perlite Soil Ae  ...,https://www.walmart.com/ip/NEW-HYDROFARM-GMPER50L-Super-Coarse-Perlite-Soil-Aeration-Volcanic-Rock-50L/17435124
Brand,Gorilla Grow Tent,Succeeded,Gorilla Grow Tent Lite Line 2' x 2.5' Hydroponic Gre  ...,https://www.walmart.com/ip/Gorilla-Grow-Tent-Lite-Line-2-x-2-5-Hydroponic-Greenhouse-Garden-Room-GGTLT22/49677199
Model,GGTLT22,Succeeded,Gorilla Grow Tent Lite Line 2' x 2.5' Hydroponic Gre  ...,https://www.walmart.com/ip/Gorilla-Grow-Tent-Lite-Line-2-x-2-5-Hydroponic-Greenhouse-Garden-Room-GGTLT22/49677199
Manufacturer Part Number,GGTLT22,Succeeded,Gorilla Grow Tent Lite Line 2' x 2.5' Hydroponic Gre  ...,https://www.walmart.com/ip/Gorilla-Grow-Tent-Lite-Line-2-x-2-5-Hydroponic-Greenhouse-Garden-Room-GGTLT22/49677199
Brand,Yescom,Succeeded,"Yescom 27""x18"" Adjustable Wing Reflector Hood for Hy  ...",https://www.walmart.com/ip/Yescom-27-x18-Adjustable-Wing-Reflector-Hood-for-Hydroponic-1000w-600w-400w-250w-HPS-MH-Grow-Tent-Light-Kit/148619092
Manufacturer Part Number,11RHDSET001-R3,Succeeded,"Yescom 27""x18"" Adjustable Wing Reflector Hood for Hy  ...",https://www.walmart.com/ip/Yescom-27-x18-Adjustable-Wing-Reflector-Hood-for-Hydroponic-1000w-600w-400w-250w-HPS-MH-Grow-Tent-Light-Kit/148619092
Model,11RHDSET001-R3,Succeeded,"Yescom 27""x18"" Adjustable Wing Reflector Hood for Hy  ...",https://www.walmart.com/ip/Yescom-27-x18-Adjustable-Wing-Reflector-Hood-for-Hydroponic-1000w-600w-400w-250w-HPS-MH-Grow-Tent-Light-Kit/148619092
Brand,Ktaxon,Succeeded,"Ktaxon 24""x 24""x48""New Grow Tent 100% Reflective Myl  ...",https://www.walmart.com/ip/Ktaxon-24-x-24-x48-New-Grow-Tent-100-Reflective-Mylar-Hydroponics-Indoor-Gardening/226186817
Material,"PEVA High Reflective Silver Aluminum Foil, Frame: Iron",Succeeded,"Ktaxon 24""x 24""x48""New Grow Tent 100% Reflective Myl  ...",https://www.walmart.com/ip/Ktaxon-24-x-24-x48-New-Grow-Tent-100-Reflective-Mylar-Hydroponics-Indoor-Gardening/226186817
Assembled Product Dimensions (L x W x H),24.02 x 24.02 x 48.03 Inches,Succeeded,"Ktaxon 24""x 24""x48""New Grow Tent 100% Reflective Myl  ...",https://www.walmart.com/ip/Ktaxon-24-x-24-x48-New-Grow-Tent-100-Reflective-Mylar-Hydroponics-Indoor-Gardening/226186817
Brand,Hydrofarm,Succeeded,"Hydrofarm FX14049 Foxfarm, 3-Pack, 3 qt, Liquid Fert  ...",https://www.walmart.com/ip/Hydrofarm-FX14049-Foxfarm-3-Pack-3-qt-Liquid-Fertilizer/54998382
Model,FX14049,Succeeded,"Hydrofarm FX14049 Foxfarm, 3-Pack, 3 qt, Liquid Fert  ...",https://www.walmart.com/ip/Hydrofarm-FX14049-Foxfarm-3-Pack-3-qt-Liquid-Fertilizer/54998382
Manufacturer Part Number,182240,Succeeded,"Hydrofarm FX14049 Foxfarm, 3-Pack, 3 qt, Liquid Fert  ...",https://www.walmart.com/ip/Hydrofarm-FX14049-Foxfarm-3-Pack-3-qt-Liquid-Fertilizer/54998382
Assembled Product Dimensions (L x W x H),9.50 x 3.00 x 9.50 Inches,Succeeded,"Hydrofarm FX14049 Foxfarm, 3-Pack, 3 qt, Liquid Fert  ...",https://www.walmart.com/ip/Hydrofarm-FX14049-Foxfarm-3-Pack-3-qt-Liquid-Fertilizer/54998382
Brand,EARTH JUICE,Succeeded,"Earth Juice Bloom Plant Food 0-3-1, 1 qt",https://www.walmart.com/ip/Earth-Juice-Bloom-Plant-Food-0-3-1-1-qt/17694605
Model,100210108,Succeeded,"Earth Juice Bloom Plant Food 0-3-1, 1 qt",https://www.walmart.com/ip/Earth-Juice-Bloom-Plant-Food-0-3-1-1-qt/17694605
Manufacturer Part Number,100210108,Succeeded,"Earth Juice Bloom Plant Food 0-3-1, 1 qt",https://www.walmart.com/ip/Earth-Juice-Bloom-Plant-Food-0-3-1-1-qt/17694605
Assembled Product Weight,0 lb,Succeeded,"Earth Juice Bloom Plant Food 0-3-1, 1 qt",https://www.walmart.com/ip/Earth-Juice-Bloom-Plant-Food-0-3-1-1-qt/17694605
Assembled Product Dimensions (L x W x H),null Inches,Succeeded,"Earth Juice Bloom Plant Food 0-3-1, 1 qt",https://www.walmart.com/ip/Earth-Juice-Bloom-Plant-Food-0-3-1-1-qt/17694605
Brand,The Urban Farm Fertilizer Co,Succeeded,Urban Farm Fertilizers Garden of Eden Bloom Nutrient  ...,https://www.walmart.com/ip/Urban-Farm-Fertilizers-Garden-of-Eden-Bloom-Nutrient-For-Hydrponics/138385832
Model,GE32,Succeeded,Urban Farm Fertilizers Garden of Eden Bloom Nutrient  ...,https://www.walmart.com/ip/Urban-Farm-Fertilizers-Garden-of-Eden-Bloom-Nutrient-For-Hydrponics/138385832
Manufacturer Part Number,GE32,Succeeded,Urban Farm Fertilizers Garden of Eden Bloom Nutrient  ...,https://www.walmart.com/ip/Urban-Farm-Fertilizers-Garden-of-Eden-Bloom-Nutrient-For-Hydrponics/138385832
Brand,Rx Green Solution,Succeeded,GROW 32OZ,https://www.walmart.com/ip/GROW-32OZ/132643115
Model,RX3PGRW32,Succeeded,GROW 32OZ,https://www.walmart.com/ip/GROW-32OZ/132643115
Manufacturer Part Number,RX3PGRW32,Succeeded,GROW 32OZ,https://www.walmart.com/ip/GROW-32OZ/132643115
Brand,Phat,Succeeded,"Phat Filter 39""x6"", 800 CFM",https://www.walmart.com/ip/Phat-Filter-39-quot-x6-quot-800-CFM/101073257
Brand,AeroGarden,Succeeded,AeroGarden Refill Kit,https://www.walmart.com/ip/AeroGarden-Refill-Kit/36855652
Manufacturer Part Number,9419-00Z,Succeeded,AeroGarden Refill Kit,https://www.walmart.com/ip/AeroGarden-Refill-Kit/36855652
Assembled Product Dimensions (L x W x H),10.00 x 6.00 x 2.00 Inches,Succeeded,AeroGarden Refill Kit,https://www.walmart.com/ip/AeroGarden-Refill-Kit/36855652
Brand,Donaldson,Succeeded,"Donaldson P821575 Air Filter, Primary (Pack of 2)",https://www.walmart.com/ip/Donaldson-P821575-Air-Filter-Primary-Pack-of-2/788696000
Count,1,Succeeded,AGROSUN DAYSPOT GROW LIGHT KIT,https://www.walmart.com/ip/AGROSUN-DAYSPOT-GROW-LIGHT-KIT/46651837
Manufacturer Part Number,LKIT150,Succeeded,AGROSUN DAYSPOT GROW LIGHT KIT,https://www.walmart.com/ip/AGROSUN-DAYSPOT-GROW-LIGHT-KIT/46651837
Color,Multicolor,Succeeded,AGROSUN DAYSPOT GROW LIGHT KIT,https://www.walmart.com/ip/AGROSUN-DAYSPOT-GROW-LIGHT-KIT/46651837
Model,LKIT150,Succeeded,AGROSUN DAYSPOT GROW LIGHT KIT,https://www.walmart.com/ip/AGROSUN-DAYSPOT-GROW-LIGHT-KIT/46651837
Brand,HYDROFARM PRODUCTS,Succeeded,AGROSUN DAYSPOT GROW LIGHT KIT,https://www.walmart.com/ip/AGROSUN-DAYSPOT-GROW-LIGHT-KIT/46651837
Brand,Educational Insights,Succeeded,Educational Insights Hydroponics Lab,https://www.walmart.com/ip/Educational-Insights-Hydroponics-Lab/21931433
Manufacturer Part Number,5099-DISC,Succeeded,Educational Insights Hydroponics Lab,https://www.walmart.com/ip/Educational-Insights-Hydroponics-Lab/21931433
Model,5099,Succeeded,Educational Insights Hydroponics Lab,https://www.walmart.com/ip/Educational-Insights-Hydroponics-Lab/21931433
Material,Plastic,Succeeded,Educational Insights Hydroponics Lab,https://www.walmart.com/ip/Educational-Insights-Hydroponics-Lab/21931433
Assembled Product Dimensions (L x W x H),10.00 x 10.00 x 10.00 Inches,Succeeded,Educational Insights Hydroponics Lab,https://www.walmart.com/ip/Educational-Insights-Hydroponics-Lab/21931433
Condition,New,Succeeded,Hydrofarm T5 Tube Designer Grow Light System (4 Bulb  ...,https://www.walmart.com/ip/Hydrofarm-T5-Tube-Designer-Grow-Light-System-4-Bulbs/50247300
Manufacturer Part Number,FLP24,Succeeded,Hydrofarm T5 Tube Designer Grow Light System (4 Bulb  ...,https://www.walmart.com/ip/Hydrofarm-T5-Tube-Designer-Grow-Light-System-4-Bulbs/50247300
Type,"Grow Light, Fruits / Vegetables",Succeeded,Hydrofarm T5 Tube Designer Grow Light System (4 Bulb  ...,https://www.walmart.com/ip/Hydrofarm-T5-Tube-Designer-Grow-Light-System-4-Bulbs/50247300
Brand,Hydrofarm,Succeeded,Hydrofarm T5 Tube Designer Grow Light System (4 Bulb  ...,https://www.walmart.com/ip/Hydrofarm-T5-Tube-Designer-Grow-Light-System-4-Bulbs/50247300
Assembled Product Weight,7 Pounds,Succeeded,Hydrofarm T5 Tube Designer Grow Light System (4 Bulb  ...,https://www.walmart.com/ip/Hydrofarm-T5-Tube-Designer-Grow-Light-System-4-Bulbs/50247300
Brand,OUTAD,Succeeded,Black 40*40*120Cm Indoor Plant Grow Tent Reflective   ...,https://www.walmart.com/ip/Black-40-40-120Cm-Indoor-Plant-Grow-Tent-Reflective-Mylar-Hydroponic-Grow-Room/598727342
Model,ZK1407900,Succeeded,Black 40*40*120Cm Indoor Plant Grow Tent Reflective   ...,https://www.walmart.com/ip/Black-40-40-120Cm-Indoor-Plant-Grow-Tent-Reflective-Mylar-Hydroponic-Grow-Room/598727342
Color,Black,Succeeded,Black 40*40*120Cm Indoor Plant Grow Tent Reflective   ...,https://www.walmart.com/ip/Black-40-40-120Cm-Indoor-Plant-Grow-Tent-Reflective-Mylar-Hydroponic-Grow-Room/598727342
Frame Material,Steel,Succeeded,Black 40*40*120Cm Indoor Plant Grow Tent Reflective   ...,https://www.walmart.com/ip/Black-40-40-120Cm-Indoor-Plant-Grow-Tent-Reflective-Mylar-Hydroponic-Grow-Room/598727342
manufacturer_part_number,40*40*120cm,Succeeded,Black 40*40*120Cm Indoor Plant Grow Tent Reflective   ...,https://www.walmart.com/ip/Black-40-40-120Cm-Indoor-Plant-Grow-Tent-Reflective-Mylar-Hydroponic-Grow-Room/598727342
Assembled Product Weight,5000.00 g,Succeeded,Black 40*40*120Cm Indoor Plant Grow Tent Reflective   ...,https://www.walmart.com/ip/Black-40-40-120Cm-Indoor-Plant-Grow-Tent-Reflective-Mylar-Hydroponic-Grow-Room/598727342
Assembled Product Dimensions (L x W x H),15.75 x 15.75 x 47.24 Inches,Succeeded,Black 40*40*120Cm Indoor Plant Grow Tent Reflective   ...,https://www.walmart.com/ip/Black-40-40-120Cm-Indoor-Plant-Grow-Tent-Reflective-Mylar-Hydroponic-Grow-Room/598727342
Brand,HydroPlanet,Succeeded,Hydroplanetâ„¢ 4 Inch Virgin Carbon Charcoal Air Filte  ...,https://www.walmart.com/ip/Hydroplanet-4-Inch-Virgin-Carbon-Charcoal-Air-Filter-Scrubber-for-Odor-Control/201099587
Brand,Generic,Succeeded,HYDROFARM SBMM100H Mini Sunburst Reflector,https://www.walmart.com/ip/HYDROFARM-SBMM100H-Mini-Sunburst-Reflector/54998261
Manufacturer Part Number,205405,Succeeded,HYDROFARM SBMM100H Mini Sunburst Reflector,https://www.walmart.com/ip/HYDROFARM-SBMM100H-Mini-Sunburst-Reflector/54998261
Model,SBMM100H,Succeeded,HYDROFARM SBMM100H Mini Sunburst Reflector,https://www.walmart.com/ip/HYDROFARM-SBMM100H-Mini-Sunburst-Reflector/54998261
Assembled Product Dimensions (L x W x H),17.00 x 9.00 x 5.00 Inches,Succeeded,HYDROFARM SBMM100H Mini Sunburst Reflector,https://www.walmart.com/ip/HYDROFARM-SBMM100H-Mini-Sunburst-Reflector/54998261
